,date,time,price,change,volume,amount,type,code
385,2021-06-10,09:49:12,112.38,0.0,4,44952,买盘,000538
386,2021-06-10,09:49:16,112.3,-0.08,35,393018,中性盘,000538
387,2021-06-10,09:49:19,112.22,-0.08,3,33666,卖盘,000538
388,2021-06-10,09:49:22,112.23,0.01,33,370351,买盘,000538
389,2021-06-10,09:49:24,112.24,0.01,3,33671,中性盘,000538
390,2021-06-10,09:49:28,112.23,-0.01,9,101015,卖盘,000538
391,2021-06-10,09:49:31,112.3,0.07,18,202113,买盘,000538
392,2021-06-10,09:49:34,112.25,-0.05,10,112351,卖盘,000538
393,2021-06-10,09:49:37,112.37,0.12,1,11237,中性盘,000538
394,2021-06-10,09:49:43,112.38,0.01,6,67427,买盘,000538
395,2021-06-10,09:49:45,112.38,0.0,17,191023,买盘,000538
396,2021-06-10,09:49:49,112.37,-0.01,20,224732,卖盘,000538
397,2021-06-10,09:49:52,112.25,-0.12,12,134736,卖盘,000538
398,2021-06-10,09:49:55,112.37,0.12,41,460273,买盘,000538
399,2021-06-10,09:49:57,112.3,-0.07,5,56161,中性盘,000538
400,2021-06-10,09:50:00,112.32,0.02,1,11232,买盘,000538
401,2021-06-10,09:50:04,112.32,0.0,2,22464,买盘,000538
402,2021-06-10,09:50:07,112.31,-0.01,22,247129,卖盘,000538
403,2021-06-10,09:50:09,112.32,0.01,27,303267,卖盘,000538
404,2021-06-10,09:50:13,112.32,0.0,35,393120,买盘,000538
405,2021-06-10,09:50:15,112.3,-0.02,36,404315,卖盘,000538
406,2021-06-10,09:50:18,112.3,0.0,11,123516,买盘,000538
407,2021-06-10,09:50:22,112.3,0.0,8,89836,买盘,000538
408,2021-06-10,09:50:25,112.3,0.0,13,145937,买盘,000538
409,2021-06-10,09:50:28,112.28,-0.02,6,67370,卖盘,000538
410,2021-06-10,09:50:30,112.28,0.0,44,493958,买盘,000538
411,2021-06-10,09:50:34,112.26,-0.02,25,280639,卖盘,000538
412,2021-06-10,09:50:37,112.26,0.0,8,89807,买盘,000538
413,2021-06-10,09:50:39,112.26,0.0,49,550126,买盘,000538
414,2021-06-10,09:50:42,112.26,0.0,9,101040,卖盘,000538
415,2021-06-10,09:50:46,112.26,0.0,23,258218,卖盘,000538
416,2021-06-10,09:50:48,112.3,0.04,27,303144,买盘,000538
417,2021-06-10,09:50:52,112.27,-0.03,16,179642,卖盘,000538
418,2021-06-10,09:50:55,112.28,0.01,2,22455,中性盘,000538
419,2021-06-10,09:50:58,112.28,0.0,1,11228,买盘,000538
420,2021-06-10,09:51:00,112.3,0.02,6,67365,买盘,000538
421,2021-06-10,09:51:04,112.27,-0.03,63,707449,卖盘,000538
422,2021-06-10,09:51:07,112.27,0.0,18,202082,买盘,000538
423,2021-06-10,09:51:10,112.28,0.01,41,460309,买盘,000538
424,2021-06-10,09:51:12,112.3,0.02,10,112292,买盘,000538
425,2021-06-10,09:51:16,112.28,-0.02,19,213328,卖盘,000538
426,2021-06-10,09:51:18,112.3,0.02,12,134764,买盘,000538
427,2021-06-10,09:51:21,112.3,0.0,8,89845,中性盘,000538
428,2021-06-10,09:51:24,112.3,0.0,7,78605,买盘,000538
429,2021-06-10,09:51:28,112.29,-0.01,2,22460,卖盘,000538
430,2021-06-10,09:51:31,112.3,0.01,18,202120,中性盘,000538
431,2021-06-10,09:51:34,112.29,-0.01,17,190901,中性盘,000538
432,2021-06-10,09:51:36,112.28,-0.01,15,168432,卖盘,000538
433,2021-06-10,09:51:39,112.27,-0.01,42,471558,卖盘,000538
434,2021-06-10,09:51:43,112.3,0.03,64,718554,买盘,000538
435,2021-06-10,09:51:45,112.26,-0.04,6,67355,中性盘,000538
436,2021-06-10,09:51:48,112.24,-0.02,35,392944,卖盘,000538
437,2021-06-10,09:51:52,112.26,0.02,16,179622,卖盘,000538
438,2021-06-10,09:51:54,112.26,0.0,4,44906,卖盘,000538
439,2021-06-10,09:51:58,112.27,0.01,18,202036,买盘,000538
440,2021-06-10,09:52:01,112.23,-0.04,22,246962,卖盘,000538
441,2021-06-10,09:52:04,112.25,0.02,23,258174,卖盘,000538
442,2021-06-10,09:52:07,112.22,-0.03,15,168341,卖盘,000538
443,2021-06-10,09:52:10,112.16,-0.06,168,1884755,卖盘,000538
444,2021-06-10,09:52:12,112.05,-0.11,385,4315426,卖盘,000538
445,2021-06-10,09:52:16,111.94,-0.11,546,6115202,卖盘,000538
446,2021-06-10,09:52:18,111.9,-0.04,35,391649,卖盘,000538
447,2021-06-10,09:52:22,111.88,-0.02,30,335649,卖盘,000538
448,2021-06-10,09:52:25,111.96,0.08,83,929011,买盘,000538
449,2021-06-10,09:52:27,111.97,0.01,35,390465,中性盘,000538
450,2021-06-10,09:52:31,112.0,0.03,20,223990,买盘,000538
451,2021-06-10,09:52:34,111.96,-0.04,22,246338,卖盘,000538
452,2021-06-10,09:52:37,111.96,0.0,14,156771,卖盘,000538
453,2021-06-10,09:52:40,111.93,-0.03,8,89562,卖盘,000538
454,2021-06-10,09:52:43,111.96,0.03,6,67174,买盘,000538
455,2021-06-10,09:52:46,111.96,0.0,22,246308,买盘,000538
456,2021-06-10,09:52:49,112.0,0.04,92,1029968,买盘,000538
457,2021-06-10,09:52:52,111.94,-0.06,27,302262,卖盘,000538
458,2021-06-10,09:52:55,111.94,0.0,9,100745,买盘,000538
459,2021-06-10,09:52:58,111.94,0.0,8,89551,买盘,000538
460,2021-06-10,09:53:00,111.94,0.0,64,716295,买盘,000538
461,2021-06-10,09:53:05,111.94,0.0,27,302214,买盘,000538
462,2021-06-10,09:53:06,111.94,0.0,4,44776,卖盘,000538
463,2021-06-10,09:53:10,111.95,0.01,10,111950,买盘,000538
464,2021-06-10,09:53:13,111.95,0.0,15,167924,买盘,000538
465,2021-06-10,09:53:16,111.94,-0.01,32,358236,卖盘,000538
466,2021-06-10,09:53:19,111.95,0.01,1,11195,卖盘,000538
467,2021-06-10,09:53:21,111.96,0.01,3,33587,中性盘,000538
468,2021-06-10,09:53:25,111.95,-0.01,31,347106,卖盘,000538
469,2021-06-10,09:53:28,111.95,0.0,47,526187,卖盘,000538
470,2021-06-10,09:53:30,111.99,0.04,8,89570,中性盘,000538
471,2021-06-10,09:53:34,112.0,0.01,16,179191,买盘,000538
472,2021-06-10,09:53:37,111.99,-0.01,40,447984,中性盘,000538
473,2021-06-10,09:53:40,112.0,0.01,56,627111,中性盘,000538
474,2021-06-10,09:53:42,111.99,-0.01,12,134389,中性盘,000538
475,2021-06-10,09:53:46,111.96,-0.03,8,89579,卖盘,000538
476,2021-06-10,09:53:49,111.96,0.0,15,167935,买盘,000538
477,2021-06-10,09:53:52,111.96,0.0,41,459012,买盘,000538
478,2021-06-10,09:53:55,111.99,0.03,4,44793,买盘,000538
479,2021-06-10,09:53:57,111.99,0.0,2,22398,中性盘,000538
480,2021-06-10,09:54:01,111.96,-0.03,21,235131,卖盘,000538
481,2021-06-10,09:54:05,111.95,-0.01,30,335871,卖盘,000538
482,2021-06-10,09:54:07,111.95,0.0,90,1007494,卖盘,000538
483,2021-06-10,09:54:09,111.95,0.0,60,671594,买盘,000538
484,2021-06-10,09:54:13,111.93,-0.02,143,1600936,卖盘,000538
485,2021-06-10,09:54:16,111.93,0.0,20,223864,卖盘,000538
486,2021-06-10,09:54:19,111.93,0.0,24,268627,买盘,000538
487,2021-06-10,09:54:21,111.93,0.0,3,33575,买盘,000538
488,2021-06-10,09:54:25,111.91,-0.02,7,78347,卖盘,000538
489,2021-06-10,09:54:28,111.95,0.04,32,358172,买盘,000538
490,2021-06-10,09:54:30,111.95,0.0,2,22390,卖盘,000538
491,2021-06-10,09:54:34,111.93,-0.02,46,515002,卖盘,000538
492,2021-06-10,09:54:36,111.95,0.02,18,201476,中性盘,000538
493,2021-06-10,09:54:40,111.91,-0.04,9,100739,卖盘,000538
494,2021-06-10,09:54:42,111.91,0.0,24,268614,卖盘,000538
495,2021-06-10,09:54:46,111.92,0.01,13,145495,中性盘,000538
496,2021-06-10,09:54:49,111.9,-0.02,70,783320,卖盘,000538
497,2021-06-10,09:54:52,111.93,0.03,13,145490,买盘,000538
498,2021-06-10,09:54:54,111.91,-0.02,14,156662,买盘,000538
499,2021-06-10,09:54:57,111.9,-0.01,16,179040,卖盘,000538
500,2021-06-10,09:55:01,111.88,-0.02,31,346865,卖盘,000538
501,2021-06-10,09:55:05,111.9,0.02,60,671285,买盘,000538
502,2021-06-10,09:55:07,111.89,-0.01,10,111883,买盘,000538
503,2021-06-10,09:55:10,111.88,-0.01,12,134238,卖盘,000538
504,2021-06-10,09:55:12,111.88,0.0,6,67128,买盘,000538
505,2021-06-10,09:55:16,111.85,-0.03,62,693473,卖盘,000538
506,2021-06-10,09:55:18,111.85,0.0,25,279655,卖盘,000538
507,2021-06-10,09:55:22,111.85,0.0,73,816505,卖盘,000538
508,2021-06-10,09:55:24,111.85,0.0,22,246022,买盘,000538
509,2021-06-10,09:55:28,111.85,0.0,225,2515601,买盘,000538
510,2021-06-10,09:55:31,111.84,-0.01,9,100636,中性盘,000538
511,2021-06-10,09:55:34,111.82,-0.02,6,67099,卖盘,000538
512,2021-06-10,09:55:36,111.81,-0.01,23,257182,卖盘,000538
513,2021-06-10,09:55:40,111.83,0.02,23,257171,买盘,000538
514,2021-06-10,09:55:42,111.82,-0.01,17,190084,中性盘,000538
515,2021-06-10,09:55:46,111.81,-0.01,26,290722,卖盘,000538
516,2021-06-10,09:55:48,111.81,0.0,11,122989,卖盘,000538
517,2021-06-10,09:55:51,111.8,-0.01,5,55900,卖盘,000538
518,2021-06-10,09:55:54,111.8,0.0,7,78260,买盘,000538
519,2021-06-10,09:55:58,111.79,-0.01,28,313038,卖盘,000538
520,2021-06-10,09:56:00,111.78,-0.01,14,156506,卖盘,000538
521,2021-06-10,09:56:04,111.78,0.0,9,100609,卖盘,000538
522,2021-06-10,09:56:07,111.79,0.01,13,145320,买盘,000538
523,2021-06-10,09:56:09,111.77,-0.02,114,1274322,卖盘,000538
524,2021-06-10,09:56:13,111.78,0.01,53,592405,买盘,000538
525,2021-06-10,09:56:15,111.78,0.0,15,167664,买盘,000538
526,2021-06-10,09:56:19,111.76,-0.02,34,379975,卖盘,000538
527,2021-06-10,09:56:22,111.77,0.01,11,122956,中性盘,000538
528,2021-06-10,09:56:24,111.7,-0.07,78,871347,卖盘,000538
529,2021-06-10,09:56:28,111.69,-0.01,28,312874,卖盘,000538
530,2021-06-10,09:56:31,111.69,0.0,27,301563,买盘,000538
531,2021-06-10,09:56:33,111.69,0.0,29,323872,买盘,000538
532,2021-06-10,09:56:37,111.67,-0.02,38,424319,中性盘,000538
533,2021-06-10,09:56:39,111.66,-0.01,24,266188,中性盘,000538
534,2021-06-10,09:56:43,111.66,0.0,7,78168,买盘,000538
535,2021-06-10,09:56:46,111.66,0.0,7,78155,买盘,000538
536,2021-06-10,09:56:49,111.64,-0.02,27,303226,卖盘,000538
537,2021-06-10,09:56:52,111.64,0.0,30,333213,买盘,000538
538,2021-06-10,09:56:55,111.64,0.0,12,133948,买盘,000538
539,2021-06-10,09:56:58,111.62,-0.02,29,323699,中性盘,000538
540,2021-06-10,09:57:01,111.63,0.01,17,189772,买盘,000538
541,2021-06-10,09:57:04,111.61,-0.02,85,951443,卖盘,000538
542,2021-06-10,09:57:06,111.6,-0.01,32,357166,卖盘,000538
543,2021-06-10,09:57:10,111.62,0.02,21,234389,买盘,000538
544,2021-06-10,09:57:12,111.61,-0.01,123,1372868,卖盘,000538
545,2021-06-10,09:57:15,111.64,0.03,18,200906,买盘,000538
546,2021-06-10,09:57:19,111.62,-0.02,31,346035,中性盘,000538
547,2021-06-10,09:57:21,111.6,-0.02,26,290193,卖盘,000538
548,2021-06-10,09:57:25,111.61,0.01,23,256751,卖盘,000538
549,2021-06-10,09:57:28,111.62,0.01,30,334823,买盘,000538
550,2021-06-10,09:57:31,111.62,0.0,21,234404,卖盘,000538
551,2021-06-10,09:57:33,111.64,0.02,58,647467,买盘,000538
552,2021-06-10,09:57:37,111.64,0.0,58,647401,买盘,000538
553,2021-06-10,09:57:40,111.61,-0.03,72,803586,卖盘,000538
554,2021-06-10,09:57:42,111.61,0.0,16,178588,中性盘,000538
555,2021-06-10,09:57:45,111.62,0.01,7,78134,买盘,000538
556,2021-06-10,09:57:49,111.62,0.0,40,446443,买盘,000538
557,2021-06-10,09:57:52,111.62,0.0,32,357188,买盘,000538
558,2021-06-10,09:57:55,111.73,0.11,206,2298301,买盘,000538
559,2021-06-10,09:57:58,111.78,0.05,9,100562,买盘,000538
560,2021-06-10,09:58:01,111.66,-0.12,8,89354,卖盘,000538
561,2021-06-10,09:58:04,111.79,0.13,11,122961,买盘,000538
562,2021-06-10,09:58:07,111.73,-0.06,8,89411,卖盘,000538
563,2021-06-10,09:58:10,111.77,0.04,17,189934,买盘,000538
564,2021-06-10,09:58:12,111.78,0.01,11,122948,中性盘,000538
565,2021-06-10,09:58:16,111.73,-0.05,1,11173,卖盘,000538
566,2021-06-10,09:58:18,111.73,0.0,10,111730,买盘,000538
567,2021-06-10,09:58:22,111.73,0.0,2,22346,买盘,000538
568,2021-06-10,09:58:25,111.73,0.0,10,111722,买盘,000538
569,2021-06-10,09:58:28,111.79,0.06,64,715106,买盘,000538
570,2021-06-10,09:58:30,111.73,-0.06,14,156406,中性盘,000538
571,2021-06-10,09:58:33,111.7,-0.03,20,223435,卖盘,000538
572,2021-06-10,09:58:36,111.8,0.1,10,111760,买盘,000538
573,2021-06-10,09:58:40,111.71,-0.09,7,78205,中性盘,000538
574,2021-06-10,09:58:43,111.73,0.02,6,67037,买盘,000538
575,2021-06-10,09:58:45,111.73,0.0,18,201120,买盘,000538
576,2021-06-10,09:58:49,111.8,0.07,25,284431,买盘,000538
577,2021-06-10,09:58:51,111.8,0.0,5,55903,卖盘,000538
578,2021-06-10,09:58:58,111.73,-0.07,5,55879,卖盘,000538
579,2021-06-10,09:59:00,111.8,0.07,42,469508,买盘,000538
580,2021-06-10,09:59:04,111.83,0.03,49,547832,买盘,000538
581,2021-06-10,09:59:07,111.78,-0.05,15,167692,卖盘,000538
582,2021-06-10,09:59:10,111.84,0.06,3,33551,买盘,000538
583,2021-06-10,09:59:12,111.8,-0.04,62,693312,卖盘,000538
584,2021-06-10,09:59:16,111.79,-0.01,6,67069,买盘,000538
585,2021-06-10,09:59:19,111.8,0.01,23,257118,买盘,000538
586,2021-06-10,09:59:21,111.8,0.0,14,156516,买盘,000538
587,2021-06-10,09:59:25,111.8,0.0,2,22359,买盘,000538
588,2021-06-10,09:59:28,111.77,-0.03,15,167689,卖盘,000538
589,2021-06-10,09:59:31,111.78,0.01,32,357715,中性盘,000538
590,2021-06-10,09:59:34,111.79,0.01,20,223581,买盘,000538
591,2021-06-10,09:59:36,111.77,-0.02,7,78241,中性盘,000538
592,2021-06-10,09:59:40,111.79,0.02,78,871603,中性盘,000538
593,2021-06-10,09:59:43,111.77,-0.02,9,100580,中性盘,000538
594,2021-06-10,09:59:45,111.8,0.03,47,525449,买盘,000538
595,2021-06-10,09:59:49,111.76,-0.04,28,312888,卖盘,000538
596,2021-06-10,09:59:52,111.77,0.01,8,89415,买盘,000538
597,2021-06-10,09:59:54,111.79,0.02,9,100597,买盘,000538
598,2021-06-10,09:59:58,111.79,0.0,5,55897,买盘,000538
599,2021-06-10,10:00:01,111.79,0.0,2,22359,卖盘,000538
600,2021-06-10,10:00:04,111.79,0.0,162,1811143,卖盘,000538
601,2021-06-10,10:00:07,111.8,0.01,32,357729,买盘,000538
602,2021-06-10,10:00:09,111.82,0.02,6,67088,买盘,000538
603,2021-06-10,10:00:13,111.9,0.08,91,1018183,买盘,000538
604,2021-06-10,10:00:16,111.9,0.0,8,89550,卖盘,000538
605,2021-06-10,10:00:19,112.0,0.1,16,179200,买盘,000538
606,2021-06-10,10:00:21,112.0,0.0,47,526098,买盘,000538
607,2021-06-10,10:00:25,112.0,0.0,6,67205,中性盘,000538
608,2021-06-10,10:00:28,112.03,0.03,3,33609,买盘,000538
609,2021-06-10,10:00:31,112.03,0.0,20,224045,买盘,000538
610,2021-06-10,10:00:34,112.03,0.0,36,403307,买盘,000538
611,2021-06-10,10:00:40,112.02,-0.01,25,280084,卖盘,000538
612,2021-06-10,10:00:42,112.16,0.14,36,403395,买盘,000538
613,2021-06-10,10:00:46,112.04,-0.12,1,11204,卖盘,000538
614,2021-06-10,10:00:49,112.14,0.1,4,44835,买盘,000538
615,2021-06-10,10:00:52,112.16,0.02,10,112144,买盘,000538
616,2021-06-10,10:00:54,112.16,0.0,13,145796,买盘,000538
617,2021-06-10,10:00:58,112.19,0.03,2,22438,买盘,000538
618,2021-06-10,10:01:01,112.19,0.0,12,134628,买盘,000538
619,2021-06-10,10:01:04,112.19,0.0,17,190783,卖盘,000538
620,2021-06-10,10:01:07,112.19,0.0,34,381478,卖盘,000538
621,2021-06-10,10:01:10,112.25,0.06,19,213179,买盘,000538
622,2021-06-10,10:01:13,112.19,-0.06,18,201955,卖盘,000538
623,2021-06-10,10:01:16,112.06,-0.13,35,392489,卖盘,000538
624,2021-06-10,10:01:19,112.08,0.02,29,324971,买盘,000538
625,2021-06-10,10:01:21,112.2,0.12,139,1558317,买盘,000538
626,2021-06-10,10:01:25,112.19,-0.01,1,11219,中性盘,000538
627,2021-06-10,10:01:28,112.0,-0.19,11,123279,卖盘,000538
628,2021-06-10,10:01:30,112.13,0.13,8,89683,买盘,000538
629,2021-06-10,10:01:34,112.12,-0.01,17,190489,买盘,000538
630,2021-06-10,10:01:37,112.12,0.0,54,605348,买盘,000538
631,2021-06-10,10:01:39,112.0,-0.12,40,448036,卖盘,000538
632,2021-06-10,10:01:43,112.18,0.18,19,213055,买盘,000538
633,2021-06-10,10:01:52,112.08,-0.1,8,89680,卖盘,000538
634,2021-06-10,10:01:55,112.11,0.03,11,123299,中性盘,000538
635,2021-06-10,10:01:58,112.1,-0.01,28,313876,中性盘,000538
636,2021-06-10,10:02:00,112.09,-0.01,3,33629,卖盘,000538
637,2021-06-10,10:02:04,112.1,0.01,21,235382,中性盘,000538
638,2021-06-10,10:02:07,112.1,0.0,1,11210,买盘,000538
639,2021-06-10,10:02:09,112.09,-0.01,5,56042,买盘,000538
640,2021-06-10,10:02:13,112.08,-0.01,4,44831,买盘,000538
641,2021-06-10,10:02:16,112.03,-0.05,4,44812,卖盘,000538
642,2021-06-10,10:02:18,112.01,-0.02,29,324902,卖盘,000538
643,2021-06-10,10:02:22,112.05,0.04,9,100837,买盘,000538
644,2021-06-10,10:02:24,112.07,0.02,89,997376,买盘,000538
645,2021-06-10,10:02:28,112.07,0.0,39,437082,卖盘,000538
646,2021-06-10,10:02:31,112.05,-0.02,4,44823,卖盘,000538
647,2021-06-10,10:02:33,112.03,-0.02,2,22409,卖盘,000538
648,2021-06-10,10:02:37,112.03,0.0,2,22406,卖盘,000538
649,2021-06-10,10:02:40,112.1,0.07,54,605240,买盘,000538
650,2021-06-10,10:02:42,112.12,0.02,23,257876,买盘,000538
651,2021-06-10,10:02:46,112.12,0.0,23,257881,买盘,000538
652,2021-06-10,10:02:48,112.2,0.08,36,403868,买盘,000538
653,2021-06-10,10:02:52,112.12,-0.08,59,661647,卖盘,000538
654,2021-06-10,10:02:55,112.25,0.13,4,44874,买盘,000538
655,2021-06-10,10:02:57,112.2,-0.05,12,134663,卖盘,000538
656,2021-06-10,10:03:01,112.23,0.03,10,112240,卖盘,000538
657,2021-06-10,10:03:05,112.13,-0.1,47,527040,卖盘,000538
658,2021-06-10,10:03:06,112.3,0.17,32,359228,买盘,000538
659,2021-06-10,10:03:10,112.3,0.0,19,213373,买盘,000538
660,2021-06-10,10:03:13,112.3,0.0,5,56157,卖盘,000538
661,2021-06-10,10:03:16,112.4,0.1,9,101123,买盘,000538
662,2021-06-10,10:03:19,112.33,-0.07,17,190958,中性盘,000538
663,2021-06-10,10:03:21,112.35,0.02,6,67397,买盘,000538
664,2021-06-10,10:03:27,112.35,0.0,2,22468,买盘,000538
665,2021-06-10,10:03:31,112.41,0.06,17,191102,买盘,000538
666,2021-06-10,10:03:34,112.4,-0.01,9,101148,买盘,000538
667,2021-06-10,10:03:37,112.41,0.01,26,292196,中性盘,000538
668,2021-06-10,10:03:40,112.4,-0.01,43,483431,卖盘,000538
669,2021-06-10,10:03:43,112.4,0.0,16,179840,买盘,000538
670,2021-06-10,10:03:46,112.4,0.0,42,472005,买盘,000538
671,2021-06-10,10:03:48,112.41,0.01,6,67453,卖盘,000538
672,2021-06-10,10:03:52,112.45,0.04,16,179957,买盘,000538
673,2021-06-10,10:03:54,112.45,0.0,1,11245,卖盘,000538
674,2021-06-10,10:03:57,112.31,-0.14,137,1539488,卖盘,000538
675,2021-06-10,10:04:01,112.3,-0.01,25,280763,卖盘,000538
676,2021-06-10,10:04:04,112.3,0.0,4,44923,卖盘,000538
677,2021-06-10,10:04:07,112.31,0.01,12,134771,买盘,000538
678,2021-06-10,10:04:10,112.31,0.0,25,280775,买盘,000538
679,2021-06-10,10:04:13,112.31,0.0,30,336930,买盘,000538
680,2021-06-10,10:04:15,112.31,0.0,22,247163,卖盘,000538
681,2021-06-10,10:04:18,112.31,0.0,12,134772,买盘,000538
682,2021-06-10,10:04:22,112.31,0.0,10,112306,买盘,000538
683,2021-06-10,10:04:25,112.31,0.0,3,33691,买盘,000538
684,2021-06-10,10:04:28,112.31,0.0,27,303237,买盘,000538
685,2021-06-10,10:04:31,112.31,0.0,8,89939,卖盘,000538
686,2021-06-10,10:04:34,112.44,0.13,3,33732,买盘,000538
687,2021-06-10,10:04:36,112.43,-0.01,16,179747,中性盘,000538
688,2021-06-10,10:04:40,112.42,-0.01,4,44968,买盘,000538
689,2021-06-10,10:04:42,112.42,0.0,12,134904,买盘,000538
690,2021-06-10,10:04:46,112.4,-0.02,8,89909,卖盘,000538
691,2021-06-10,10:04:48,112.43,0.03,32,359715,买盘,000538
692,2021-06-10,10:04:51,112.4,-0.03,15,168509,中性盘,000538
693,2021-06-10,10:04:55,112.35,-0.05,5,56171,买盘,000538
694,2021-06-10,10:04:57,112.4,0.05,50,561775,买盘,000538
695,2021-06-10,10:05:01,112.35,-0.05,3,33715,卖盘,000538
696,2021-06-10,10:05:04,112.4,0.05,12,132485,买盘,000538
697,2021-06-10,10:05:06,112.36,-0.04,13,146109,卖盘,000538
698,2021-06-10,10:05:09,112.35,-0.01,12,134846,卖盘,000538
699,2021-06-10,10:05:13,112.35,0.0,2,22471,卖盘,000538
700,2021-06-10,10:05:16,112.37,0.02,21,236002,中性盘,000538
701,2021-06-10,10:05:19,112.37,0.0,5,56203,卖盘,000538
702,2021-06-10,10:05:22,112.4,0.03,5,56204,卖盘,000538
703,2021-06-10,10:05:25,112.42,0.02,8,89924,买盘,000538
704,2021-06-10,10:05:28,112.4,-0.02,60,674605,卖盘,000538
705,2021-06-10,10:05:30,112.4,0.0,7,78680,买盘,000538
706,2021-06-10,10:05:34,112.4,0.0,29,325960,买盘,000538
707,2021-06-10,10:05:36,112.43,0.03,26,292250,买盘,000538
708,2021-06-10,10:05:40,112.41,-0.02,22,247302,卖盘,000538
709,2021-06-10,10:05:42,112.41,0.0,35,393562,买盘,000538
710,2021-06-10,10:05:46,112.43,0.02,3,33731,中性盘,000538
711,2021-06-10,10:05:48,112.48,0.05,4,44983,买盘,000538
712,2021-06-10,10:05:52,112.5,0.02,46,517428,买盘,000538
713,2021-06-10,10:05:54,112.49,-0.01,1,11249,卖盘,000538
714,2021-06-10,10:05:58,112.5,0.01,13,146250,买盘,000538
715,2021-06-10,10:06:00,112.49,-0.01,7,78747,买盘,000538
716,2021-06-10,10:06:04,112.5,0.01,49,548101,卖盘,000538
717,2021-06-10,10:06:06,112.5,0.0,11,123820,卖盘,000538
718,2021-06-10,10:06:09,112.59,0.09,15,168840,买盘,000538
719,2021-06-10,10:06:13,112.59,0.0,20,225156,卖盘,000538
720,2021-06-10,10:06:16,112.59,0.0,1,11259,中性盘,000538
721,2021-06-10,10:06:19,112.6,0.01,22,247706,买盘,000538
722,2021-06-10,10:06:21,112.6,0.0,5,56300,卖盘,000538
723,2021-06-10,10:06:25,112.69,0.09,35,394254,买盘,000538
724,2021-06-10,10:06:28,112.7,0.01,6,67616,买盘,000538
725,2021-06-10,10:06:31,112.7,0.0,44,495879,买盘,000538
726,2021-06-10,10:06:34,112.7,0.0,5,56350,买盘,000538
727,2021-06-10,10:06:36,112.69,-0.01,22,247936,买盘,000538
728,2021-06-10,10:06:40,112.68,-0.01,31,349311,卖盘,000538
729,2021-06-10,10:06:43,112.69,0.01,21,236637,买盘,000538
730,2021-06-10,10:06:45,112.69,0.0,34,383122,买盘,000538
731,2021-06-10,10:06:49,112.68,-0.01,17,191564,卖盘,000538
732,2021-06-10,10:06:52,112.68,0.0,14,157752,买盘,000538
733,2021-06-10,10:06:54,112.68,0.0,16,180287,买盘,000538
734,2021-06-10,10:06:57,112.68,0.0,18,202807,买盘,000538
735,2021-06-10,10:07:01,112.68,0.0,10,112682,卖盘,000538
736,2021-06-10,10:07:04,112.62,-0.06,63,709564,卖盘,000538
737,2021-06-10,10:07:06,112.66,0.04,48,540641,买盘,000538
738,2021-06-10,10:07:10,112.68,0.02,23,259063,买盘,000538
739,2021-06-10,10:07:12,112.68,0.0,22,247759,买盘,000538
740,2021-06-10,10:07:16,112.6,-0.08,30,337972,卖盘,000538
741,2021-06-10,10:07:18,112.58,-0.02,3,33778,卖盘,000538
742,2021-06-10,10:07:21,112.6,0.02,33,371578,买盘,000538
743,2021-06-10,10:07:25,112.57,-0.03,11,123840,中性盘,000538
744,2021-06-10,10:07:28,112.55,-0.02,2,22508,中性盘,000538
745,2021-06-10,10:07:31,112.53,-0.02,5,56280,卖盘,000538
746,2021-06-10,10:07:33,112.56,0.03,3,33768,买盘,000538
747,2021-06-10,10:07:37,112.52,-0.04,57,641395,卖盘,000538
748,2021-06-10,10:07:39,112.53,0.01,7,78766,买盘,000538
749,2021-06-10,10:07:43,112.5,-0.03,29,326266,卖盘,000538
750,2021-06-10,10:07:46,112.5,0.0,40,449993,卖盘,000538
751,2021-06-10,10:07:48,112.5,0.0,18,205635,中性盘,000538
752,2021-06-10,10:07:52,112.49,-0.01,20,224962,中性盘,000538
753,2021-06-10,10:07:54,112.45,-0.04,3,33735,卖盘,000538
